RecordID,Date,Year,Month,Region,PropertyType,AveragePrice_GBP,SalesVolume,MedianPrice_GBP,PricePerSqM_GBP
2595,2025-01,2025,1,East Midlands,Terraced,233925.0,937,209399.0,2777.0
2596,2025-01,2025,1,East Midlands,Flat,208835.0,931,197632.0,2086.0
2597,2025-02,2025,2,East Midlands,Detached,449390.0,971,407658.0,4999.0
2598,2025-02,2025,2,East Midlands,Semi-Detached,277181.0,1508,254633.0,2933.0
2599,2025-02,2025,2,East Midlands,Terraced,236938.0,443,216314.0,2674.0
2600,2025-02,2025,2,East Midlands,Flat,209047.0,1060,192795.0,1966.0
2601,2025-03,2025,3,East Midlands,Detached,445642.0,850,394713.0,5589.0
2602,2025-03,2025,3,East Midlands,Semi-Detached,285554.0,1141,265987.0,2717.0
2603,2025-03,2025,3,East Midlands,Terraced,236481.0,585,214042.0,2210.0
2604,2025-03,2025,3,East Midlands,Flat,209456.0,1117,191507.0,2756.0
2605,2025-04,2025,4,East Midlands,Detached,462509.0,654,430279.0,5604.0
2606,2025-04,2025,4,East Midlands,Semi-Detached,292455.0,1196,265793.0,2892.0
2607,2025-04,2025,4,East Midlands,Terraced,251639.0,619,234900.0,2294.0
2608,2025-04,2025,4,East Midlands,Flat,213305.0,448,190181.0,2597.0
2609,2025-05,2025,5,East Midlands,Detached,468454.0,561,421588.0,5152.0
2610,2025-05,2025,5,East Midlands,Semi-Detached,289998.0,784,270138.0,3853.0
2611,2025-05,2025,5,East Midlands,Terraced,245092.0,1086,220248.0,2550.0
2612,2025-05,2025,5,East Midlands,Flat,219415.0,1038,199933.0,2518.0
2613,2025-06,2025,6,East Midlands,Detached,475815.0,928,429417.0,6053.0
2614,2025-06,2025,6,East Midlands,Semi-Detached,292544.0,1068,264339.0,2886.0
2615,2025-06,2025,6,East Midlands,Terraced,254678.0,643,237406.0,3046.0
2616,2025-06,2025,6,East Midlands,Flat,224454.0,970,203764.0,2725.0
2617,2025-07,2025,7,East Midlands,Detached,472199.0,585,438103.0,5249.0
2618,2025-07,2025,7,East Midlands,Semi-Detached,296968.0,1441,272037.0,2870.0
2619,2025-07,2025,7,East Midlands,Terraced,252971.0,953,225285.0,2426.0
2620,2025-07,2025,7,East Midlands,Flat,226109.0,459,210918.0,2255.0
2621,2025-08,2025,8,East Midlands,Detached,472017.0,691,430474.0,5458.0
2622,2025-08,2025,8,East Midlands,Semi-Detached,291459.0,958,269988.0,3092.0
2623,2025-08,2025,8,East Midlands,Terraced,249338.0,756,231842.0,3236.0
2624,2025-08,2025,8,East Midlands,Flat,216868.0,824,204564.0,2032.0
2625,2025-09,2025,9,East Midlands,Detached,470286.0,891,432607.0,5487.0
2626,2025-09,2025,9,East Midlands,Semi-Detached,294914.0,865,272499.0,3639.0
2627,2025-09,2025,9,East Midlands,Terraced,244962.0,755,219563.0,2562.0
2628,2025-09,2025,9,East Midlands,Flat,214211.0,827,198499.0,2246.0
2629,2025-10,2025,10,East Midlands,Detached,457131.0,789,430905.0,5462.0
2630,2025-10,2025,10,East Midlands,Semi-Detached,292621.0,948,261104.0,3325.0
2631,2025-10,2025,10,East Midlands,Terraced,251600.0,891,227982.0,2382.0
2632,2025-10,2025,10,East Midlands,Flat,216603.0,584,192896.0,2239.0
2633,2025-11,2025,11,East Midlands,Detached,462176.0,854,427021.0,4290.0
2634,2025-11,2025,11,East Midlands,Semi-Detached,301564.0,788,280527.0,3128.0
2635,2025-11,2025,11,East Midlands,Terraced,245253.0,712,223854.0,2735.0
2636,2025-11,2025,11,East Midlands,Flat,217204.0,777,201479.0,2041.0
2637,2025-12,2025,12,East Midlands,Detached,468921.0,683,430464.0,4554.0
2638,2025-12,2025,12,East Midlands,Semi-Detached,285546.0,864,257132.0,3521.0
2639,2025-12,2025,12,East Midlands,Terraced,252734.0,778,236980.0,2752.0
2640,2025-12,2025,12,East Midlands,Flat,218824.0,1172,201123.0,2841.0
2641,2015-01,2015,1,West Midlands,Detached,276290.0,888,247721.0,3200.0
2642,2015-01,2015,1,West Midlands,Semi-Detached,173484.0,1690,156156.0,1812.0
2643,2015-01,2015,1,West Midlands,Terraced,145444.0,744,128017.0,1852.0
2644,2015-01,2015,1,West Midlands,Flat,129025.0,894,114868.0,1368.0
2645,2015-02,2015,2,West Midlands,Detached,274708.0,592,259689.0,3356.0
2646,2015-02,2015,2,West Midlands,Semi-Detached,168669.0,968,152590.0,2080.0
2647,2015-02,2015,2,West Midlands,Terraced,142632.0,433,128518.0,1456.0
2648,2015-02,2015,2,West Midlands,Flat,127803.0,950,114187.0,1513.0
2649,2015-03,2015,3,West Midlands,Detached,287598.0,566,262140.0,3394.0
2650,2015-03,2015,3,West Midlands,Semi-Detached,176386.0,1048,157999.0,1974.0
2651,2015-03,2015,3,West Midlands,Terraced,148340.0,815,134010.0,1803.0
2652,2015-03,2015,3,West Midlands,Flat,134688.0,900,122938.0,1630.0
2653,2015-04,2015,4,West Midlands,Detached,289519.0,779,265317.0,3252.0
2654,2015-04,2015,4,West Midlands,Semi-Detached,184291.0,1070,166563.0,2268.0
2655,2015-04,2015,4,West Midlands,Terraced,157223.0,981,146200.0,1485.0
2656,2015-04,2015,4,West Midlands,Flat,133798.0,759,126718.0,1483.0
2657,2015-05,2015,5,West Midlands,Detached,296629.0,516,276714.0,2876.0
2658,2015-05,2015,5,West Midlands,Semi-Detached,182947.0,876,162453.0,2347.0
2659,2015-05,2015,5,West Midlands,Terraced,161759.0,544,153146.0,1579.0
2660,2015-05,2015,5,West Midlands,Flat,134529.0,846,119962.0,1231.0
2661,2015-06,2015,6,West Midlands,Detached,291176.0,746,266300.0,2758.0
2662,2015-06,2015,6,West Midlands,Semi-Detached,183372.0,1187,161868.0,1752.0
2663,2015-06,2015,6,West Midlands,Terraced,157293.0,1006,144742.0,1520.0
2664,2015-06,2015,6,West Midlands,Flat,138828.0,842,127540.0,1275.0
2665,2015-07,2015,7,West Midlands,Detached,296139.0,1103,261762.0,3194.0
2666,2015-07,2015,7,West Midlands,Semi-Detached,177712.0,959,161690.0,1647.0
2667,2015-07,2015,7,West Midlands,Terraced,155483.0,417,141620.0,1669.0
2668,2015-07,2015,7,West Midlands,Flat,134393.0,1037,122519.0,1297.0
2669,2015-08,2015,8,West Midlands,Detached,282683.0,886,261780.0,2823.0
2670,2015-08,2015,8,West Midlands,Semi-Detached,180502.0,1062,160988.0,2124.0
2671,2015-08,2015,8,West Midlands,Terraced,157188.0,560,138527.0,1549.0
2672,2015-08,2015,8,West Midlands,Flat,134902.0,579,123699.0,1634.0
2673,2015-09,2015,9,West Midlands,Detached,291337.0,498,264958.0,2921.0
2674,2015-09,2015,9,West Midlands,Semi-Detached,184893.0,915,163492.0,2220.0
2675,2015-09,2015,9,West Midlands,Terraced,156404.0,1124,144471.0,1877.0
2676,2015-09,2015,9,West Midlands,Flat,135876.0,959,127323.0,1574.0
2677,2015-10,2015,10,West Midlands,Detached,290969.0,646,259795.0,3132.0
2678,2015-10,2015,10,West Midlands,Semi-Detached,182283.0,971,172465.0,2424.0
2679,2015-10,2015,10,West Midlands,Terraced,152360.0,793,143768.0,1636.0
2680,2015-10,2015,10,West Midlands,Flat,136520.0,768,126759.0,1296.0
2681,2015-11,2015,11,West Midlands,Detached,286828.0,770,252611.0,2894.0
2682,2015-11,2015,11,West Midlands,Semi-Detached,180964.0,944,166413.0,1860.0
2683,2015-11,2015,11,West Midlands,Terraced,151769.0,647,143745.0,1559.0
2684,2015-11,2015,11,West Midlands,Flat,135856.0,827,123493.0,1244.0
2685,2015-12,2015,12,West Midlands,Detached,296053.0,846,280283.0,3001.0
2686,2015-12,2015,12,West Midlands,Semi-Detached,181929.0,1042,160608.0,2218.0
2687,2015-12,2015,12,West Midlands,Terraced,153495.0,649,138352.0,1752.0
2688,2015-12,2015,12,West Midlands,Flat,134836.0,765,119055.0,1368.0
2689,2016-01,2016,1,West Midlands,Detached,292342.0,1017,266014.0,3000.0
2690,2016-01,2016,1,West Midlands,Semi-Detached,179692.0,1530,160356.0,1899.0
2691,2016-01,2016,1,West Midlands,Terraced,149527.0,802,141293.0,1675.0
2692,2016-01,2016,1,West Midlands,Flat,134649.0,819,121079.0,1769.0
2693,2016-02,2016,2,West Midlands,Detached,289952.0,962,271325.0,3408.0
2694,2016-02,2016,2,West Midlands,Semi-Detached,186126.0,606,171738.0,1967.0
2695,2016-02,2016,2,West Midlands,Terraced,155945.0,919,141639.0,1483.0
2696,2016-02,2016,2,West Midlands,Flat,137455.0,537,130107.0,1419.0
2697,2016-03,2016,3,West Midlands,Detached,302975.0,645,276883.0,3043.0
2698,2016-03,2016,3,West Midlands,Semi-Detached,184892.0,1092,171699.0,2076.0
2699,2016-03,2016,3,West Midlands,Terraced,158264.0,694,141154.0,2010.0
2700,2016-03,2016,3,West Midlands,Flat,137422.0,709,122902.0,1606.0
2701,2016-04,2016,4,West Midlands,Detached,298784.0,665,277833.0,3073.0
2702,2016-04,2016,4,West Midlands,Semi-Detached,187194.0,983,177435.0,2309.0
2703,2016-04,2016,4,West Midlands,Terraced,157605.0,495,139699.0,1746.0
2704,2016-04,2016,4,West Midlands,Flat,140215.0,1314,126637.0,1492.0
2705,2016-05,2016,5,West Midlands,Detached,303205.0,817,269048.0,4001.0
2706,2016-05,2016,5,West Midlands,Semi-Detached,187082.0,1103,173843.0,2279.0
2707,2016-05,2016,5,West Midlands,Terraced,157786.0,596,145627.0,1765.0
2708,2016-05,2016,5,West Midlands,Flat,143012.0,645,126975.0,1424.0
2709,2016-06,2016,6,West Midlands,Detached,300922.0,915,279890.0,2960.0
2710,2016-06,2016,6,West Midlands,Semi-Detached,187189.0,1001,176714.0,2343.0
2711,2016-06,2016,6,West Midlands,Terraced,165142.0,989,151608.0,2105.0
2712,2016-06,2016,6,West Midlands,Flat,140047.0,772,127120.0,1716.0
2713,2016-07,2016,7,West Midlands,Detached,308205.0,301,279577.0,2950.0
2714,2016-07,2016,7,West Midlands,Semi-Detached,194455.0,1226,181431.0,2169.0
2715,2016-07,2016,7,West Midlands,Terraced,160232.0,745,142049.0,2092.0
2716,2016-07,2016,7,West Midlands,Flat,139210.0,787,127418.0,1329.0
2717,2016-08,2016,8,West Midlands,Detached,299010.0,1009,264651.0,3151.0
2718,2016-08,2016,8,West Midlands,Semi-Detached,191329.0,1090,181709.0,2062.0
2719,2016-08,2016,8,West Midlands,Terraced,157293.0,694,138471.0,1695.0
2720,2016-08,2016,8,West Midlands,Flat,143745.0,843,131573.0,1342.0
2721,2016-09,2016,9,West Midlands,Detached,304296.0,802,282161.0,3759.0
2722,2016-09,2016,9,West Midlands,Semi-Detached,189020.0,1029,170485.0,1923.0
2723,2016-09,2016,9,West Midlands,Terraced,159489.0,715,145116.0,1458.0
2724,2016-09,2016,9,West Midlands,Flat,143979.0,850,131124.0,1731.0
2725,2016-10,2016,10,West Midlands,Detached,306790.0,668,272325.0,3632.0
2726,2016-10,2016,10,West Midlands,Semi-Detached,186960.0,888,175354.0,2464.0
2727,2016-10,2016,10,West Midlands,Terraced,160286.0,839,143710.0,1615.0
2728,2016-10,2016,10,West Midlands,Flat,139687.0,754,124374.0,1403.0
2729,2016-11,2016,11,West Midlands,Detached,306134.0,602,281843.0,3330.0
2730,2016-11,2016,11,West Midlands,Semi-Detached,186604.0,928,168635.0,2188.0
2731,2016-11,2016,11,West Midlands,Terraced,163811.0,662,145241.0,1880.0
2732,2016-11,2016,11,West Midlands,Flat,139202.0,636,129010.0,1391.0
2733,2016-12,2016,12,West Midlands,Detached,304358.0,818,268292.0,3018.0
2734,2016-12,2016,12,West Midlands,Semi-Detached,187333.0,792,167115.0,1950.0
2735,2016-12,2016,12,West Midlands,Terraced,158037.0,1030,145041.0,1593.0
2736,2016-12,2016,12,West Midlands,Flat,143905.0,750,134408.0,1863.0
2737,2017-01,2017,1,West Midlands,Detached,305564.0,913,287699.0,3427.0
2738,2017-01,2017,1,West Midlands,Semi-Detached,189443.0,783,173771.0,2398.0
2739,2017-01,2017,1,West Midlands,Terraced,158987.0,582,150717.0,1583.0
2740,2017-01,2017,1,West Midlands,Flat,140473.0,658,128698.0,1703.0
2741,2017-02,2017,2,West Midlands,Detached,314019.0,827,289872.0,3231.0
2742,2017-02,2017,2,West Midlands,Semi-Detached,194905.0,1059,184230.0,2097.0
2743,2017-02,2017,2,West Midlands,Terraced,162796.0,423,145387.0,1674.0
2744,2017-02,2017,2,West Midlands,Flat,142407.0,800,127289.0,1551.0
2745,2017-03,2017,3,West Midlands,Detached,317429.0,574,292034.0,3501.0
2746,2017-03,2017,3,West Midlands,Semi-Detached,199292.0,933,182258.0,2335.0
2747,2017-03,2017,3,West Midlands,Terraced,166588.0,845,148728.0,1939.0
2748,2017-03,2017,3,West Midlands,Flat,146480.0,1026,133174.0,1450.0
2749,2017-04,2017,4,West Midlands,Detached,314193.0,963,285128.0,3592.0
2750,2017-04,2017,4,West Midlands,Semi-Detached,200914.0,735,184757.0,2226.0
2751,2017-04,2017,4,West Midlands,Terraced,164498.0,836,149718.0,1777.0
2752,2017-04,2017,4,West Midlands,Flat,147651.0,889,138902.0,1514.0
2753,2017-05,2017,5,West Midlands,Detached,321726.0,662,291140.0,3655.0
2754,2017-05,2017,5,West Midlands,Semi-Detached,194743.0,1302,173613.0,1862.0
2755,2017-05,2017,5,West Midlands,Terraced,165268.0,779,155301.0,1976.0
2756,2017-05,2017,5,West Midlands,Flat,152266.0,807,138875.0,1605.0
2757,2017-06,2017,6,West Midlands,Detached,327078.0,931,289747.0,4057.0
2758,2017-06,2017,6,West Midlands,Semi-Detached,199103.0,1463,181426.0,2321.0
2759,2017-06,2017,6,West Midlands,Terraced,167374.0,882,154634.0,2064.0
2760,2017-06,2017,6,West Midlands,Flat,149989.0,704,134417.0,1413.0
2761,2017-07,2017,7,West Midlands,Detached,332750.0,702,299029.0,3822.0
2762,2017-07,2017,7,West Midlands,Semi-Detached,192943.0,1254,172277.0,1848.0
2763,2017-07,2017,7,West Midlands,Terraced,170464.0,744,150452.0,2133.0
2764,2017-07,2017,7,West Midlands,Flat,148854.0,783,131801.0,1371.0
2765,2017-08,2017,8,West Midlands,Detached,325217.0,900,307442.0,3932.0
2766,2017-08,2017,8,West Midlands,Semi-Detached,203757.0,1269,191711.0,1980.0
2767,2017-08,2017,8,West Midlands,Terraced,174970.0,666,157188.0,2023.0
2768,2017-08,2017,8,West Midlands,Flat,152097.0,429,138012.0,1401.0
2769,2017-09,2017,9,West Midlands,Detached,319998.0,759,290069.0,3163.0
2770,2017-09,2017,9,West Midlands,Semi-Detached,205436.0,1087,184050.0,1936.0
2771,2017-09,2017,9,West Midlands,Terraced,172488.0,1056,161829.0,2114.0
2772,2017-09,2017,9,West Midlands,Flat,147231.0,891,138770.0,1817.0
2773,2017-10,2017,10,West Midlands,Detached,328513.0,742,289533.0,4162.0
2774,2017-10,2017,10,West Midlands,Semi-Detached,205628.0,854,190421.0,2157.0
2775,2017-10,2017,10,West Midlands,Terraced,174565.0,821,156489.0,1929.0
2776,2017-10,2017,10,West Midlands,Flat,151976.0,576,136404.0,1753.0
2777,2017-11,2017,11,West Midlands,Detached,317814.0,854,289220.0,3019.0
2778,2017-11,2017,11,West Midlands,Semi-Detached,196927.0,835,184061.0,1795.0
2779,2017-11,2017,11,West Midlands,Terraced,169483.0,1192,151960.0,1877.0
2780,2017-11,2017,11,West Midlands,Flat,149787.0,756,134597.0,1653.0
2781,2017-12,2017,12,West Midlands,Detached,316224.0,1090,298813.0,4038.0
2782,2017-12,2017,12,West Midlands,Semi-Detached,204500.0,809,183195.0,2087.0
2783,2017-12,2017,12,West Midlands,Terraced,173750.0,849,156945.0,1815.0
2784,2017-12,2017,12,West Midlands,Flat,151672.0,798,141408.0,1508.0
2785,2018-01,2018,1,West Midlands,Detached,319013.0,955,286479.0,3778.0
2786,2018-01,2018,1,West Midlands,Semi-Detached,201015.0,655,178711.0,1914.0
2787,2018-01,2018,1,West Midlands,Terraced,169708.0,1020,159217.0,2000.0
2788,2018-01,2018,1,West Midlands,Flat,151300.0,633,142837.0,1697.0
2789,2018-02,2018,2,West Midlands,Detached,317455.0,629,289598.0,3788.0
2790,2018-02,2018,2,West Midlands,Semi-Detached,206910.0,908,194164.0,2416.0
2791,2018-02,2018,2,West Midlands,Terraced,175503.0,782,155090.0,1654.0
2792,2018-02,2018,2,West Midlands,Flat,153978.0,584,141780.0,1632.0
2793,2018-03,2018,3,West Midlands,Detached,319723.0,688,299326.0,3593.0
2794,2018-03,2018,3,West Midlands,Semi-Detached,208172.0,1192,184516.0,2238.0
2795,2018-03,2018,3,West Midlands,Terraced,173477.0,763,159959.0,1836.0
2796,2018-03,2018,3,West Midlands,Flat,153420.0,513,137445.0,1687.0
2797,2018-04,2018,4,West Midlands,Detached,328054.0,949,301038.0,3206.0
2798,2018-04,2018,4,West Midlands,Semi-Detached,204298.0,525,193635.0,2074.0
2799,2018-04,2018,4,West Midlands,Terraced,175827.0,658,158363.0,2321.0
2800,2018-04,2018,4,West Midlands,Flat,152666.0,504,144182.0,1443.0
2801,2018-05,2018,5,West Midlands,Detached,324593.0,485,286828.0,3009.0
2802,2018-05,2018,5,West Midlands,Semi-Detached,207343.0,905,189319.0,2249.0
2803,2018-05,2018,5,West Midlands,Terraced,173940.0,1101,155848.0,1937.0
2804,2018-05,2018,5,West Midlands,Flat,152404.0,994,137594.0,1913.0
2805,2018-06,2018,6,West Midlands,Detached,346823.0,785,307872.0,3859.0
2806,2018-06,2018,6,West Midlands,Semi-Detached,205433.0,998,192934.0,2138.0
2807,2018-06,2018,6,West Midlands,Terraced,173664.0,574,158869.0,2273.0
2808,2018-06,2018,6,West Midlands,Flat,158237.0,775,140839.0,1612.0
2809,2018-07,2018,7,West Midlands,Detached,343293.0,736,316825.0,3464.0
2810,2018-07,2018,7,West Midlands,Semi-Detached,218291.0,255,201954.0,2310.0
2811,2018-07,2018,7,West Midlands,Terraced,185488.0,1047,172567.0,1902.0
2812,2018-07,2018,7,West Midlands,Flat,163664.0,1198,149174.0,1961.0
2813,2018-08,2018,8,West Midlands,Detached,340824.0,814,308549.0,3838.0
2814,2018-08,2018,8,West Midlands,Semi-Detached,209422.0,1250,193218.0,2114.0
2815,2018-08,2018,8,West Midlands,Terraced,182865.0,783,166602.0,2152.0
2816,2018-08,2018,8,West Midlands,Flat,158216.0,700,149998.0,1673.0
2817,2018-09,2018,9,West Midlands,Detached,337938.0,419,319650.0,3227.0
2818,2018-09,2018,9,West Midlands,Semi-Detached,210560.0,1051,196928.0,2591.0
2819,2018-09,2018,9,West Midlands,Terraced,183588.0,858,165297.0,1786.0
2820,2018-09,2018,9,West Midlands,Flat,159177.0,684,148577.0,1968.0
2821,2018-10,2018,10,West Midlands,Detached,332459.0,845,314599.0,3902.0
2822,2018-10,2018,10,West Midlands,Semi-Detached,208585.0,951,197368.0,2088.0
2823,2018-10,2018,10,West Midlands,Terraced,178517.0,1141,163028.0,2264.0
2824,2018-10,2018,10,West Midlands,Flat,153807.0,874,145871.0,1495.0
2825,2018-11,2018,11,West Midlands,Detached,331443.0,725,296062.0,4022.0
2826,2018-11,2018,11,West Midlands,Semi-Detached,208897.0,1413,188425.0,2679.0
2827,2018-11,2018,11,West Midlands,Terraced,177572.0,1129,159018.0,2147.0
2828,2018-11,2018,11,West Midlands,Flat,155465.0,690,140511.0,1805.0
2829,2018-12,2018,12,West Midlands,Detached,330709.0,918,312079.0,3181.0
2830,2018-12,2018,12,West Midlands,Semi-Detached,208100.0,986,192696.0,2126.0
2831,2018-12,2018,12,West Midlands,Terraced,177149.0,673,168203.0,1794.0
2832,2018-12,2018,12,West Midlands,Flat,154937.0,938,137199.0,1829.0
2833,2019-01,2019,1,West Midlands,Detached,332538.0,864,300271.0,3206.0
2834,2019-01,2019,1,West Midlands,Semi-Detached,206115.0,1001,181578.0,2244.0
2835,2019-01,2019,1,West Midlands,Terraced,175140.0,789,155185.0,1829.0
2836,2019-01,2019,1,West Midlands,Flat,161179.0,657,148248.0,1557.0
2837,2019-02,2019,2,West Midlands,Detached,346884.0,921,326609.0,3217.0
2838,2019-02,2019,2,West Midlands,Semi-Detached,219153.0,533,204984.0,2205.0
2839,2019-02,2019,2,West Midlands,Terraced,178735.0,622,160569.0,2159.0
2840,2019-02,2019,2,West Midlands,Flat,159776.0,848,148897.0,1610.0
2841,2019-03,2019,3,West Midlands,Detached,339324.0,1063,319424.0,3237.0
2842,2019-03,2019,3,West Midlands,Semi-Detached,216883.0,1061,204652.0,2100.0
2843,2019-03,2019,3,West Midlands,Terraced,183876.0,794,172084.0,2314.0
2844,2019-03,2019,3,West Midlands,Flat,162367.0,497,146198.0,2047.0
2845,2019-04,2019,4,West Midlands,Detached,343278.0,693,316239.0,4092.0
2846,2019-04,2019,4,West Midlands,Semi-Detached,217303.0,596,201155.0,2742.0
2847,2019-04,2019,4,West Midlands,Terraced,183430.0,660,173922.0,2063.0
2848,2019-04,2019,4,West Midlands,Flat,159664.0,910,145986.0,2058.0
2849,2019-05,2019,5,West Midlands,Detached,350431.0,595,325246.0,3193.0
2850,2019-05,2019,5,West Midlands,Semi-Detached,219819.0,1462,208258.0,2112.0
2851,2019-05,2019,5,West Midlands,Terraced,183817.0,1138,163408.0,1978.0
2852,2019-05,2019,5,West Midlands,Flat,164928.0,645,150058.0,2072.0
2853,2019-06,2019,6,West Midlands,Detached,352014.0,1170,322860.0,4393.0
2854,2019-06,2019,6,West Midlands,Semi-Detached,222183.0,761,210841.0,2835.0
2855,2019-06,2019,6,West Midlands,Terraced,190094.0,720,168245.0,1799.0
2856,2019-06,2019,6,West Midlands,Flat,159813.0,931,144100.0,1871.0
2857,2019-07,2019,7,West Midlands,Detached,356288.0,983,333455.0,4242.0
2858,2019-07,2019,7,West Midlands,Semi-Detached,227909.0,843,213043.0,2656.0
2859,2019-07,2019,7,West Midlands,Terraced,196642.0,968,178581.0,2543.0
2860,2019-07,2019,7,West Midlands,Flat,168680.0,369,156376.0,1558.0
2861,2019-08,2019,8,West Midlands,Detached,340584.0,546,315320.0,4332.0
2862,2019-08,2019,8,West Midlands,Semi-Detached,223769.0,995,207411.0,2965.0
2863,2019-08,2019,8,West Midlands,Terraced,191186.0,594,178474.0,1831.0
2864,2019-08,2019,8,West Midlands,Flat,168048.0,763,154387.0,1691.0
2865,2019-09,2019,9,West Midlands,Detached,353466.0,950,326355.0,3388.0
2866,2019-09,2019,9,West Midlands,Semi-Detached,218155.0,430,206053.0,2860.0
2867,2019-09,2019,9,West Midlands,Terraced,187923.0,718,176537.0,2353.0
2868,2019-09,2019,9,West Midlands,Flat,166402.0,988,151950.0,1645.0
2869,2019-10,2019,10,West Midlands,Detached,357396.0,960,337658.0,3943.0
2870,2019-10,2019,10,West Midlands,Semi-Detached,219325.0,930,201572.0,2692.0
2871,2019-10,2019,10,West Midlands,Terraced,189021.0,1035,171077.0,1778.0
2872,2019-10,2019,10,West Midlands,Flat,163041.0,886,151226.0,1603.0
2873,2019-11,2019,11,West Midlands,Detached,354833.0,706,314575.0,4307.0
2874,2019-11,2019,11,West Midlands,Semi-Detached,220019.0,1093,194820.0,2446.0
2875,2019-11,2019,11,West Midlands,Terraced,188739.0,988,179272.0,1862.0
2876,2019-11,2019,11,West Midlands,Flat,167050.0,765,154565.0,1914.0
2877,2019-12,2019,12,West Midlands,Detached,354809.0,475,335417.0,4655.0
2878,2019-12,2019,12,West Midlands,Semi-Detached,222444.0,1279,210760.0,2068.0
2879,2019-12,2019,12,West Midlands,Terraced,187286.0,1119,167490.0,1991.0
2880,2019-12,2019,12,West Midlands,Flat,165848.0,848,155114.0,2027.0
2881,2020-01,2020,1,West Midlands,Detached,356860.0,624,338016.0,4043.0
2882,2020-01,2020,1,West Midlands,Semi-Detached,216525.0,1082,193412.0,2471.0
2883,2020-01,2020,1,West Midlands,Terraced,184725.0,755,174399.0,1999.0
2884,2020-01,2020,1,West Midlands,Flat,167487.0,1091,148246.0,2144.0
2885,2020-02,2020,2,West Midlands,Detached,356998.0,1234,333910.0,3334.0
2886,2020-02,2020,2,West Midlands,Semi-Detached,228597.0,605,209178.0,2090.0
2887,2020-02,2020,2,West Midlands,Terraced,192545.0,651,173018.0,2339.0
2888,2020-02,2020,2,West Midlands,Flat,166373.0,963,150492.0,2015.0
2889,2020-03,2020,3,West Midlands,Detached,353446.0,1054,333007.0,4229.0
2890,2020-03,2020,3,West Midlands,Semi-Detached,216549.0,1423,194941.0,2425.0
2891,2020-03,2020,3,West Midlands,Terraced,186107.0,576,164113.0,2316.0
2892,2020-03,2020,3,West Midlands,Flat,163391.0,668,145954.0,1882.0
2893,2020-04,2020,4,West Midlands,Detached,351282.0,1112,325668.0,3674.0
2894,2020-04,2020,4,West Midlands,Semi-Detached,225307.0,928,206029.0,2171.0
2895,2020-04,2020,4,West Midlands,Terraced,190602.0,791,178010.0,1752.0
2896,2020-04,2020,4,West Midlands,Flat,160213.0,1120,149460.0,1514.0
2897,2020-05,2020,5,West Midlands,Detached,361255.0,680,331701.0,4444.0
2898,2020-05,2020,5,West Midlands,Semi-Detached,227316.0,1186,202362.0,2340.0
2899,2020-05,2020,5,West Midlands,Terraced,190877.0,606,172327.0,2016.0
2900,2020-05,2020,5,West Midlands,Flat,169524.0,904,160718.0,2054.0
2901,2020-06,2020,6,West Midlands,Detached,360261.0,532,335887.0,4246.0
2902,2020-06,2020,6,West Midlands,Semi-Detached,225927.0,940,213945.0,2547.0
2903,2020-06,2020,6,West Midlands,Terraced,193212.0,784,179421.0,1929.0
2904,2020-06,2020,6,West Midlands,Flat,170412.0,810,158180.0,1603.0
2905,2020-07,2020,7,West Midlands,Detached,382924.0,596,357961.0,4485.0
2906,2020-07,2020,7,West Midlands,Semi-Detached,232294.0,630,217704.0,2945.0
2907,2020-07,2020,7,West Midlands,Terraced,201908.0,872,180321.0,2149.0
2908,2020-07,2020,7,West Midlands,Flat,180194.0,608,163005.0,2334.0
2909,2020-08,2020,8,West Midlands,Detached,367598.0,1094,340109.0,4203.0
2910,2020-08,2020,8,West Midlands,Semi-Detached,237994.0,1273,220939.0,3013.0
2911,2020-08,2020,8,West Midlands,Terraced,194953.0,982,171951.0,2178.0
2912,2020-08,2020,8,West Midlands,Flat,172158.0,304,159993.0,2006.0
2913,2020-09,2020,9,West Midlands,Detached,377239.0,931,341198.0,3784.0
2914,2020-09,2020,9,West Midlands,Semi-Detached,242777.0,534,222334.0,2496.0
2915,2020-09,2020,9,West Midlands,Terraced,208030.0,545,185116.0,2585.0
2916,2020-09,2020,9,West Midlands,Flat,179843.0,978,163417.0,2222.0
2917,2020-10,2020,10,West Midlands,Detached,385815.0,902,363299.0,4009.0
2918,2020-10,2020,10,West Midlands,Semi-Detached,237471.0,1086,217225.0,2594.0
2919,2020-10,2020,10,West Midlands,Terraced,205277.0,721,183093.0,2350.0
2920,2020-10,2020,10,West Midlands,Flat,181770.0,909,171820.0,1720.0
2921,2020-11,2020,11,West Midlands,Detached,376017.0,767,333375.0,4371.0
2922,2020-11,2020,11,West Midlands,Semi-Detached,240244.0,950,220864.0,2664.0
2923,2020-11,2020,11,West Midlands,Terraced,207683.0,896,187066.0,2142.0
2924,2020-11,2020,11,West Midlands,Flat,180828.0,667,165323.0,1748.0
2925,2020-12,2020,12,West Midlands,Detached,389716.0,682,362701.0,4112.0
2926,2020-12,2020,12,West Midlands,Semi-Detached,245552.0,1018,229265.0,2374.0
2927,2020-12,2020,12,West Midlands,Terraced,207211.0,1022,188989.0,1968.0
2928,2020-12,2020,12,West Midlands,Flat,183202.0,723,166203.0,2314.0
2929,2021-01,2021,1,West Midlands,Detached,382972.0,972,351004.0,4079.0
2930,2021-01,2021,1,West Midlands,Semi-Detached,235286.0,972,207080.0,3000.0
